code,coding_system,description,entity,list_name,upload_date
3.70661E+14,SNOMED,[x]cereb infarct due unsp occlus/stenos precerebr arteries,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
3.70701E+14,SNOMED,[x]cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
3.70711E+14,SNOMED,[x]cerebrovascular diseases,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
3.71641E+14,SNOMED,delivery of rehabilitation for stroke,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
395777014,SNOMED,precerebral arterial occlusion,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
395778016,SNOMED,carotid artery occlusion,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
395780010,SNOMED,cerebral infarction nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
395783012,SNOMED,transient ischaemic attack,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
395788015,SNOMED,transient cerebral ischaemia,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
405339016,SNOMED,stroke and cerebrovascular accident unspecified,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.07291E+14,SNOMED,[x]other cerebrovascular disorders in diseases ce,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
411518010,SNOMED,h/o: cva,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
413750011,SNOMED,central post-stroke pain,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.16991E+14,SNOMED,[x]other transnt cerebral ischaemic attacks+related syndroms,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.26231E+14,SNOMED,[x]sequelae of other nontraumatic intracranial haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.26321E+14,SNOMED,[x]sequelae of stroke;not specfd as h'morrhage or infarction,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.26481E+14,SNOMED,[x]sequelae/other + unspecified cerebrovascular diseases,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
4.28181E+14,SNOMED,[x]subarachnoid haemorrh from intracranial artery; unspecif,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
449935012,SNOMED,admission to stroke unit,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
451133011,SNOMED,left sided cerebral infarction,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
451368019,SNOMED,h/o: cerebrovascular disease,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
451371010,SNOMED,h/o: stroke in last year,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
480952017,SNOMED,perinatal subarachnoid haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
481028017,SNOMED,subarachnoid haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
502878012,SNOMED,cerebellar haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
5.24511E+14,SNOMED,brain stem stroke syndrome,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
5.42831E+14,SNOMED,cerebral embolus,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
6.05461E+14,SNOMED,cva - cerebral artery occlusion,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
6.05471E+14,SNOMED,cva - cerebrovascular accid due to intracerebral haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
6.05491E+14,SNOMED,cva - cerebrovascular accident unspecified,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
6.05501E+14,SNOMED,cva unspecified,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
7.44901E+14,SNOMED,intracerebral haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
7.44921E+14,SNOMED,intracerebral haemorrhage in hemisphere; unspecified,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
7.46571E+14,SNOMED,intracerebral haemorrhage; multiple localized,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
7.48941E+14,SNOMED,left sided intracerebral haemorrhage; unspecified,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.00691E+14,SNOMED,generalised ischaemic cerebrovascular disease nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.09421E+14,SNOMED,h/o: cva/stroke,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84421E+14,SNOMED,cerebral haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84441E+14,SNOMED,subdural haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84451E+14,SNOMED,cerebral haemorrhage nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84471E+14,SNOMED,carotid artery occluded,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84491E+14,SNOMED,precerebral a. occlusion nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84501E+14,SNOMED,cerebral a. occlusion nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84511E+14,SNOMED,transient ischaemic attacks,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84521E+14,SNOMED,stroke/cva - undefined,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84531E+14,SNOMED,stroke,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
8.84561E+14,SNOMED,cerebrovasc. dis. late effects,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.07581E+14,SNOMED,[rfc] stroke/cva,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.07591E+14,SNOMED,[rfc] stroke,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.08801E+14,SNOMED,[rfc] stroke,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.40051E+14,SNOMED,stroke monitoring administration,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.40061E+14,SNOMED,stroke monitoring invite 1,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.40071E+14,SNOMED,stroke monitoring invite 2,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.40081E+14,SNOMED,stroke monitoring invite 3,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.5931E+13,SNOMED,transient cerebral ischaemia nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.86831E+14,SNOMED,stroke/transient ischaemic attack monitoring verbal invitati,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.88951E+14,SNOMED,transient ischaemic attacks,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.89201E+14,SNOMED,cerebral haemorrhage,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
9.89211E+14,SNOMED,cerebral haemorrhage nos,diagnostic,968 - res185: Cerebrovascular disease (Aurum),2021-11-16
